date,open,high,low,close,adj_close,volume
3/31/2015,151.6684265,187.9700012,190.5500031,187.9700012,190.3399963,2146600
4/1/2015,155.1056976,192.2299957,192.3300018,186.9600067,187.9400024,4031400
4/2/2015,154.5570984,191.5500031,192.7299957,190.8500061,191.7299957,2296300
4/6/2015,154.9605408,192.0500031,192.6399994,188.9499969,190.1799927,1997000
4/7/2015,155.2348785,192.3899994,193.6399994,192.2400055,192.5200043,1778000
4/8/2015,155.3720093,192.5599976,193.8500061,192.1999969,193.0399933,1997300
4/9/2015,157.2520599,194.8899994,195.0899963,192.4100037,192.8600006,1986500
4/10/2015,157.8571625,195.6399994,195.8600006,194.0899963,194.6499939,1764800
4/13/2015,157.8087769,195.5800018,197.3800049,194.7700043,195.3200073,2196100
4/14/2015,159.5354614,197.7200012,198.4900055,195.7100067,196.9799957,3267400
4/15/2015,162.2627563,201.1000061,202.1399994,197.3899994,198.2100067,5066100
4/16/2015,161.544632,200.2100067,202.8699951,198.6999969,202.6999969,5976900
4/17/2015,159.2369385,197.3500061,198.25,195.6499939,197.8399963,4578400
4/20/2015,159.8421478,198.1000061,199.6000061,197.9199982,199.0700073,2616600
4/21/2015,158.8254242,196.8399963,199.5,196.5800018,198.9700012,1868300
4/22/2015,160.0196686,198.3200073,199.1600037,196.5700073,197.9100037,1938100
4/23/2015,160.8184204,199.3099976,200.4900055,197.6000061,198.1600037,2053400
4/24/2015,159.7533722,197.9900055,199.1000061,197.4499969,199,1445700
4/27/2015,158.567276,196.5200043,199.3099976,196.3699951,198.7599945,1767100
4/28/2015,159.3499603,197.4900055,197.6100006,194.3999939,196.1999969,1909400
4/29/2015,160.2133484,198.5599976,199.7299957,195.4799957,195.7899933,2480600
4/30/2015,158.4865417,196.4199982,199.75,195.3999939,198.3999939,2732800
5/1/2015,159.3822174,197.5299988,198.5700073,196.8300018,198.4499969,2029500
5/4/2015,160.8103485,199.3000031,199.7200012,197.8999939,198.2599945,1581600
5/5/2015,159.1885376,197.2899933,200.3899994,196.7200012,198.3099976,2287500
5/6/2015,158.3494263,196.25,198.5899963,194.0099945,197.75,2433700
5/7/2015,159.2692261,197.3899994,197.9499969,194.8099976,196.2599945,1795300
5/8/2015,161.7786407,200.5,201.3399963,199.1000061,199.1000061,3192500
5/11/2015,162.7710724,201.7299957,201.9499969,200.2899933,200.2899933,1966700
5/12/2015,161.8027802,200.5299988,201.0399933,198.0700073,200.4799957,2247500
5/13/2015,162.5290375,201.4299927,201.75,199.8500061,200.4700012,2143300
5/14/2015,163.4891968,202.6199951,202.8800049,201.4299927,202.3300018,1957000
5/15/2015,163.7716217,202.9700012,202.9700012,201.8200073,202.5500031,1742900
5/18/2015,165.1352081,204.6600037,205.1799927,202.6399994,202.6499939,2164600
5/19/2015,165.7322693,205.3999939,206.1999969,204.5500031,204.9900055,2370100
5/20/2015,165.4740906,205.0800018,205.9600067,204.1499939,205.1699982,1831200
5/21/2015,165.3692169,204.9499969,205.2100067,204.1799927,204.6000061,2225000
5/22/2015,167.6688995,207.8000031,208.2599945,204.6300049,204.6600037,3040400
5/26/2015,166.523056,206.3800049,207.5200043,205,207.5200043,3336300
5/27/2015,168.6853943,209.0599976,209.6799927,205.8699951,206.8899994,3011500
5/28/2015,168.7421265,208.4799957,208.5899963,207.2799988,208.0800018,3084900
5/29/2015,166.8886414,206.1900024,208.2700043,205.6199951,208.2299957,2255500
6/1/2015,168.1998901,207.8099976,208.8200073,206.8899994,207.3200073,2088200
6/2/2015,167.0828857,206.4299927,207.8399963,205.6499939,206.8500061,2230700
6/3/2015,168.5883484,208.2899933,210.1699982,206.7700043,207.5200043,2417000
6/4/2015,169.0577698,208.8699951,210.0599976,207,207.6000061,3462500
6/5/2015,170.3366089,210.4499969,211.9400024,208.5500031,210.6999969,3225100
6/8/2015,169.8024139,209.7899933,211.6999969,209.4499969,211.1499939,2180700
6/9/2015,169.179245,209.0200043,210.4400024,207.6199951,210,2278800
6/10/2015,172.5058136,213.1300049,213.3999939,209.3600006,209.7200012,2677300
6/11/2015,173.1614075,213.9400024,214.6100006,212.8699951,213.1699982,2024100
6/12/2015,172.4491425,213.0599976,214.0099945,212.0099945,213.4799957,2006200
6/15/2015,171.3969727,211.7599945,212.3399963,210.3800049,210.8899994,1903800
6/16/2015,172.8538208,213.5599976,213.5700073,211.1300049,211.8500061,1954200
6/17/2015,172.3438873,212.9299927,214.5,212.5700073,213.5899963,1778400
6/18/2015,173.6956177,214.6000061,215.0099945,212.0099945,213.4499969,2167200
6/19/2015,172.5543213,213.1900024,215,213.1900024,214.1199951,4163400
6/22/2015,175.2415466,216.5099945,216.8099976,215,215.0599976,2006100
6/23/2015,176.771286,218.3999939,218.7700043,216.6399994,216.9199982,2735600
6/24/2015,173.5580292,214.4299927,217,213.6999969,216.1999969,3945200
6/25/2015,172.2548676,212.8200073,215.8000031,212.4900055,215.1499939,2434700
6/26/2015,172.538147,213.1699982,214.6100006,212.5500031,213.6199951,2762600
6/29/2015,168.0702972,207.6499939,211.2200012,207.6499939,210.1399994,3292800
6/30/2015,168.992981,208.7899933,210.7899933,208.1499939,209.8899994,4167300
7/1/2015,169.9238281,209.9400024,212.4900055,208.9499969,211.6300049,2820300
7/2/2015,169.3248901,209.1999969,210.6300049,208.5,209.9400024,1816600
7/6/2015,168.3859863,208.0399933,208.5299988,206.2599945,206.7100067,2816800
7/7/2015,168.5235901,208.2100067,208.9700012,203.1999969,207.9799957,3304200
7/8/2015,165.1646118,204.0599976,206.7899933,203.6999969,206.3000031,2185100
7/9/2015,165.7716827,204.8099976,207.5500031,204.4400024,207.1300049,2256200
7/10/2015,167.6980438,207.1900024,207.9799957,206.1799927,207.7200012,1840600
7/13/2015,170.0695648,210.1199951,210.3099976,208.6499939,209.4400024,2041700
7/14/2015,171.7206879,212.1600037,212.7599945,209.6999969,210.0099945,2090700
7/15/2015,172.3682098,212.9600067,213.6100006,211.4299927,213.5399933,2536700
7/16/2015,170.9275208,211.1799927,214.1399994,209.3200073,211.3899994,4405200
7/17/2015,171.9634552,212.4600067,212.8000031,209.7899933,210.7599945,2849000
7/20/2015,171.9068909,212.3899994,214,211.2100067,212.6799927,2175400
7/21/2015,171.1864471,211.5,212.8000031,210.75,211.9799957,1985300
7/22/2015,172.602951,213.25,213.7200012,211.75,211.8000031,2301300
7/23/2015,170.8222656,211.0500031,214.6100006,210.6999969,213.6600037,2192700
7/24/2015,167.8274536,207.3500061,211.4499969,206.8999939,211.4499969,2453900
7/27/2015,165.9416351,205.0200043,205.8399963,203.5,205.4499969,2910500
7/28/2015,166.9291229,206.2400055,207.1799927,204.6000061,207.1399994,2018100
7/29/2015,167.4147339,206.8399963,208.1300049,205.6699982,206.5700073,1987300
7/30/2015,167.7060699,207.1999969,207.3500061,205.1000061,206.0299988,1342900
7/31/2015,165.9821014,205.0700073,207.4700012,204.8999939,207.3999939,1644000
8/3/2015,165.6745605,204.6900024,205.9499969,202.8399963,205.75,2075500
8/4/2015,166.0630188,205.1699982,207.1499939,204.8000031,205.0099945,1451500
8/5/2015,166.4920197,205.6999969,207.7799988,204.9299927,206.9400024,1535500
8/6/2015,165.9982758,205.0899963,206.6999969,204.3000031,206,1485800
8/7/2015,164.6627655,203.4400024,206.6399994,202.3200073,205.3000031,1691100
8/10/2015,166.710556,205.9700012,206.5700073,204.3399963,204.5899963,1640300
8/11/2015,163.2544403,201.6999969,203.9199982,200.6600037,203.5,2554000
8/12/2015,162.7931061,201.1300049,201.5500031,196.5800018,199.8999939,2771900
8/13/2015,162.4774628,200.7400055,201.9499969,199.5800018,200.7200012,3353600
8/14/2015,163.5134583,202.0200043,202.5500031,200.7400055,200.8300018,3567100
8/17/2015,163.9586639,202.5700073,202.8600006,199.7799988,201.0099945,1600700
8/18/2015,162.8335419,201.1799927,203.1000061,201.1799927,202.1199951,1665400
8/19/2015,162.6473541,200.9499969,202.75,199.1399994,200.0200043,2721400
8/20/2015,159.2479706,196.75,199.2200012,196.75,198.4299927,3140000
8/21/2015,151.9553223,187.7400055,194.6000061,187.5800018,193.6600037,5406200
8/24/2015,145.2535706,179.4600067,186.8899994,172.1000061,178.4600067,7183600
8/25/2015,144.249939,178.2200012,187.3300018,177.7100067,185.8899994,7204800
8/26/2015,149.2519531,184.3999939,185.0599976,179.1100006,183.0399933,5561800
8/27/2015,153.1451874,189.2100067,189.8600006,185.4299927,186.8099976,3798500
8/28/2015,152.4872589,187.75,188.8500061,186.2599945,187.5899963,2413100
8/31/2015,153.1776276,188.6000061,190.25,187.1799927,187.6900024,2858000
9/1/2015,147.9146423,182.1199951,186.4700012,181.0800018,184.2400055,5494500
9/2/2015,149.8558044,184.5099945,185.8200073,182.5099945,184.8699951,3043800
9/3/2015,150.3024445,185.0599976,187.8899994,184.2799988,185,2902200
9/4/2015,146.5014954,180.3800049,182.8300018,179.1300049,182.2599945,4295600
9/8/2015,150.9684601,185.8800049,186.3099976,183.6499939,183.9100037,3060100
9/9/2015,150.8060455,185.6799927,191.75,185.2599945,189.5500031,4756800
9/10/2015,150.9928894,185.9100037,187.8200073,184.7700043,185.4499969,3042600
9/11/2015,150.4730377,185.2700043,185.8200073,183.3200073,185.4299927,2536800
9/14/2015,149.3928223,183.9400024,185.8600006,183.3000031,185.6000061,2746000
9/15/2015,152.2436218,187.4499969,188.0200043,184.1900024,184.7799988,3092800
9/16/2015,153.210083,188.6399994,189.3000031,186.5899963,187.9600067,2717800
9/17/2015,151.4314423,186.4499969,190.5700073,186,188.4499969,3712600
9/18/2015,146.9563599,180.9400024,183.3800049,180.5500031,183.1999969,6529900
9/21/2015,148.9136963,183.3500061,184.4100037,181.6999969,183.3000031,2947200
9/22/2015,145.9654083,179.7200012,181,178.0099945,180.8899994,4166900
9/23/2015,145.7136536,179.4100037,180.1900024,177.75,179.8099976,2732600
9/24/2015,143.6832123,176.9100037,177.9799957,174.8200073,177.6600037,3910000
9/25/2015,146.0547485,179.8300018,181.1100006,178.1600037,179.1999969,3026500
9/28/2015,140.523819,173.0200043,178.4600067,172.75,178.4600067,3898500
9/29/2015,139.5817108,171.8600006,173.3000031,167.4900055,173.0099945,4419100
9/30/2015,141.1248627,173.7599945,175.0800018,172.1600037,174.5800018,2931500
10/1/2015,142.9603882,176.0200043,176.1699982,173.0399933,174.3999939,3613000
10/2/2015,143.7644196,177.0099945,177.1000061,169.8699951,172.1399994,4469900
10/5/2015,146.761322,180.6999969,181.0599976,177.8300018,178.2299957,3411900
10/6/2015,146.4527283,180.3200073,181.2799988,179.4700012,180.1999969,1859100
10/7/2015,148.0040131,182.2299957,183.7899933,180.5399933,181.8000031,2572200
10/8/2015,147.0619354,181.0700073,182.4700012,179.75,181.1799927,3253400
10/9/2015,145.5349884,179.1900024,182.2899933,178.2100067,180.9600067,3334900
10/12/2015,146.3796234,180.2299957,181.1999969,179.0099945,180.8000031,3059800
10/13/2015,146.9806824,180.9700012,183.1399994,179.5,179.5700073,2918800
10/14/2015,145.7948914,179.5099945,182.2200012,179.1399994,180.7299957,3252000
10/15/2015,150.2212982,184.9600067,185.75,175.7599945,176.7299957,5720100
10/16/2015,150.3999329,185.1799927,186.6499939,183.6300049,185.1199951,2977500
10/19/2015,150.8547821,185.7400055,186.5,183.1499939,183.4799957,2665700
10/20/2015,150.6679993,185.5099945,185.9700012,183.8999939,185.1999969,2736200
10/21/2015,145.9492188,179.6999969,186.2200012,179.5500031,186.2200012,3613800
10/22/2015,149.0841827,183.5599976,184.1900024,180.1999969,180.2299957,2609600
10/23/2015,150.6599121,185.5,186.3600006,184.4299927,185.1600037,2935700
10/26/2015,151.8862762,187.0099945,188,186.6199951,187.1000061,2573700
10/27/2015,151.3177338,186.3099976,186.8300018,184.5,186,1932300
10/28/2015,155.3867493,191.3200073,191.4799957,186.1699982,186.7100067,3231900
10/29/2015,154.2254181,189.8899994,191.9600067,189.3300018,191,3068100
10/30/2015,152.2842102,187.5,190.0899963,187.2400055,189.7599945,2791600
11/2/2015,154.0547791,189.6799927,190.4299927,187.6799927,188.3200073,2531500
11/3/2015,154.8751221,190.6900024,191.8699951,189.0500031,189.25,2443200
11/4/2015,155.6548309,191.6499939,192.8899994,190.3099976,191,2174300
11/5/2015,155.9552917,192.0200043,193.2799988,191,192.5399933,2186300
11/6/2015,161.7624207,199.1699982,199.4700012,195.8999939,196,4270800
11/9/2015,159.8050079,196.7599945,199.8999939,196.3200073,199.0399933,2604400
11/10/2015,160.6578369,197.8099976,198.2200012,195.2799988,196.5800018,2149900
11/11/2015,160.3167114,197.3899994,198.9299927,196.7299957,198.2899933,1637500
11/12/2015,156.5644226,192.7700043,196.1900024,192.2599945,196.1900024,3166900
11/13/2015,154.6314392,190.3899994,193.3800049,190.0599976,192.6300049,2484000
11/16/2015,156.068985,192.1600037,192.1600037,188.0099945,189.9900055,4626600
11/17/2015,154.7776337,190.5700073,193,190.3200073,192.6699982,1783800
11/18/2015,157.287262,193.6600037,194.0500031,191.0099945,191.0500031,2509200
11/19/2015,156.7756195,193.0299988,194.2100067,191.6699982,193.8200073,1835800
11/20/2015,155.5086365,191.4700012,193.4900055,191.1100006,193,2932100
11/23/2015,153.6568146,189.1900024,191.4900055,188.5200043,191.3000031,2671700
11/24/2015,153.2344971,188.6699982,189.8000031,186.5599976,188.0200043,2679400
11/25/2015,153.6243591,189.1499939,189.7700043,188.1499939,188.9900055,1495600
11/27/2015,154.6963806,190.4700012,191.1900024,188.8500061,189.1600037,1092700
11/30/2015,154.8594513,190.0200043,191.0800018,189.2400055,190.5,3415000
12/1/2015,157.3450165,193.0700073,193.1499939,190.0099945,191.2200012,4140900
12/2/2015,155.0550079,190.2599945,193.8399963,189.8000031,193.3000031,1817200
12/3/2015,150.9312439,185.1999969,191.6499939,184.7299957,190.6600037,3599000
12/4/2015,154.8349304,189.9900055,190.6199951,184.75,185.6100006,3517200
12/7/2015,151.1675873,185.4900055,190.1199951,185,190,3499900
12/8/2015,149.0731201,182.9199982,184.4700012,181.8399963,183.9199982,2663800
12/9/2015,147.2720947,180.7100067,184.8500061,179.8300018,182.0200043,3907500
12/10/2015,148.4130249,182.1100006,183.9299927,180.3099976,180.9900055,2212300
12/11/2015,143.8899994,176.5599976,180.1499939,175.4700012,179.6799927,3750100
12/14/2015,143.7595673,176.3999939,178.6300049,172.8999939,176.6699982,5102400
12/15/2015,148.3315277,182.0099945,183.2799988,178.8500061,178.9799957,3398700
12/16/2015,151.7543793,186.2100067,186.8800049,181.6799927,184.0099945,3191700
12/17/2015,148.8204803,182.6100006,187.8899994,182.6100006,186.8800049,2807900
12/18/2015,143.0179596,175.4900055,181.8999939,175.3899994,181.1999969,6740800
12/21/2015,144.8598022,177.75,178.1499939,175.8300018,177.5,2472900
12/22/2015,146.7342224,180.0500031,180.6900024,177.0500031,178.8999939,2312800
12/23/2015,149.0976105,182.9499969,183,180.4600067,180.6999969,2367900
12/24/2015,148.7064056,182.4700012,183.1699982,182.0200043,182.2700043,1107600
12/28/2015,148.0136719,181.6199951,181.9299927,179.8399963,181.7700043,1723300
12/29/2015,149.5703278,183.5299988,184.1799927,182.5,182.8200073,1848900
12/30/2015,148.3315277,182.0099945,183.5299988,181.8399963,183.2799988,1514300
12/31/2015,146.8809204,180.2299957,182.8899994,180.0299988,181.1600037,1773900
1/4/2016,144.3626556,177.1399994,177.1900024,173.7599945,175.7899933,3745500
1/5/2016,141.8770599,174.0899963,177.5,172.9199982,176.7100067,4521600
1/6/2016,138.4133911,169.8399963,172.0200043,169.1000061,171.3099976,5539400
1/7/2016,134.1592865,164.6199951,169.5,163.6000061,166.6699982,5687900
1/8/2016,133.6051941,163.9400024,168.4199982,163.6300049,166.75,4929800
1/11/2016,135.0639191,165.7299957,166.4600067,163.3399963,165,4386500
1/12/2016,135.0475922,165.7100067,168.1799927,163.3000031,166.8899994,4441300
1/13/2016,129.5710907,158.9900055,167.1000061,157.9199982,166.4600067,5252500
1/14/2016,131.526947,161.3899994,162.5099945,156.7599945,160.3000031,4272500
1/15/2016,126.8164902,155.6100006,157.9900055,153.8099976,156.6999969,6237200
1/19/2016,127.802597,156.8200073,158.7599945,155.2799988,157.5599976,5860600
1/20/2016,125.3006439,153.75,158.3699951,151.6499939,154.1000061,9369100
1/21/2016,123.58918,151.6499939,155.1600037,151.4900055,153.9700012,5738800
1/22/2016,127.8352127,156.8600006,156.9900055,153.8600006,154.5800018,5583800
1/25/2016,123.1573029,151.1199951,156.5299988,151.1199951,156.3999939,5051700
1/26/2016,125.8711319,154.4499969,156.1000061,151.1199951,151.1199951,5237700
1/27/2016,125.2761612,153.7200012,158.4299927,153.1900024,153.5899963,5153100
1/28/2016,127.9981461,157.0599976,158.0500031,152.5299988,155.0099945,4292900
1/29/2016,131.6655121,161.5599976,161.5899963,157.7799988,158.6399994,4887900
2/1/2016,130.1089172,159.6499939,161,158.4499969,160.4100037,2963500
2/2/2016,123.6299896,151.6999969,157,150.1600037,157,6316200
2/3/2016,124.4286346,152.6799927,153.8399963,147.0099945,152.5,5893200
2/4/2016,127.5336304,156.4900055,157.9499969,152.0099945,152.3000031,4573100
2/5/2016,127.517334,156.4700012,159.6999969,155.6900024,157.5700073,4596100
2/8/2016,121.6333237,149.25,153.8300018,145.25,153.8300018,8680000
2/9/2016,120.8183289,148.25,149.9499969,145.1000061,145.5200043,6919400
2/10/2016,119.987114,147.2299957,153.3800049,147.2100067,150,7609600
2/11/2016,114.6572418,140.6900024,144.4100037,139.0500031,143.4100037,10252200
2/12/2016,119.0906296,146.1300049,146.5099945,143.6999969,143.75,9009300
2/16/2016,121.4458847,149.0200043,150.4799957,147.4499969,149.6000061,10198000
2/17/2016,123.0106125,150.9400024,151.8699951,150.3099976,150.8000031,5578800
2/18/2016,120.3945694,147.7299957,152,147.3699951,151.25,5895500
2/19/2016,119.7263489,146.9100037,147.7299957,145.4299927,147,5257300
2/22/2016,121.2584457,148.7899933,149.9900055,148.2299957,149.1999969,4287900
2/23/2016,118.0963898,144.9100037,148.0500031,144.0500031,148,4249600
2/24/2016,118.6261292,145.5599976,145.6399994,140.2599945,143.0800018,5714700
2/25/2016,120.8183289,148.25,149.0700073,145.2299957,146,4299600
2/26/2016,122.4482651,150.25,151.9700012,149.0099945,149.7200012,5924500
2/29/2016,122.3909836,149.5299988,150.2899933,148.3200073,149.75,5506400
3/1/2016,126.581749,154.6499939,154.7700043,150.6799927,150.9499969,6490400
3/2/2016,126.2134018,154.1999969,155.4100037,153.4499969,154.75,5047500
3/3/2016,127.138298,155.3300018,155.6600037,153.3600006,154,3615800
3/4/2016,128.3742218,156.8399963,158.8500061,155.2899933,156.3699951,5256700
3/7/2016,127.154686,155.3500061,156.3699951,154.4100037,156,2771900
3/8/2016,124.0853043,151.6000061,154.2299957,151.5,154,3830400
3/9/2016,122.7020493,149.9100037,152.5,149.1799927,152.1100006,3250900
3/10/2016,123.6105652,151.0200043,153.6000061,148.8399963,150.4100037,4631800
3/11/2016,126.0006027,153.9400024,154.1600037,152.3699951,153.2799988,4058700
3/14/2016,125.6322937,153.4900055,154.4499969,152.1300049,153.6600037,3317900
3/15/2016,124.4372482,152.0299988,152.7400055,150.8999939,152.6499939,3731400
3/16/2016,123.2176743,150.5399933,152.8500061,149.7100067,150.9199982,4310300
3/17/2016,125.1575623,152.9100037,153.9799957,148.75,150.3899994,4431700
3/18/2016,128.9963226,157.6000061,158.1799927,153.8699951,153.9100037,7413200
3/21/2016,127.924118,156.2899933,158.8999939,155.75,157.2400055,4410200
3/22/2016,126.2134018,154.1999969,155.5899963,153.3600006,155.5,3521500
3/23/2016,126.1151962,154.0800018,155.5500031,153.5899963,154.25,3633400
3/24/2016,125.2312164,153,153.0399933,150.1300049,152.3999939,3693400
3/28/2016,125.9187241,153.8399963,154.6399994,152.3800049,153.1399994,2308600
3/29/2016,126.892746,155.0299988,155.3500061,151.5,152.8699951,2919500
3/30/2016,128.0959778,156.5,158.0200043,154.8899994,156.1300049,3130600
3/31/2016,128.4888153,156.9799957,157.4799957,156.0599976,156.1799927,2927300
4/1/2016,130.8133698,159.8200073,160.0099945,155.0899963,156.4600067,3373400
4/4/2016,129.1354828,157.7700043,160,157.3899994,159.9700012,2478100
4/5/2016,127.154686,155.3500061,156.5299988,154.5500031,156.4400024,2822700
4/6/2016,127.0237656,155.1900024,156.2700043,153.9199982,155.2599945,2927400
4/7/2016,123.1112518,150.4100037,154.0299988,149.3699951,153.6499939,4786800
4/8/2016,123.0048904,150.2799988,152.8699951,150.0099945,152.0700073,3122200
4/11/2016,124.5763855,152.1999969,153.8999939,150.4100037,151.1799927,3464300
4/12/2016,126.3034668,154.3099976,155.0899963,151.3000031,152.6699982,2732900
4/13/2016,130.8379974,159.8500061,159.9900055,156.3800049,156.5299988,5151100
4/14/2016,131.7056274,160.9100037,162.2700043,159.1499939,159.5299988,3067100
4/15/2016,129.7493286,158.5200043,161.7799988,158.1999969,161.2299957,3467900
4/18/2016,130.1585541,159.0200043,160,157.1499939,157.6100006,3031500
4/19/2016,133.1297607,162.6499939,163.6999969,157,157.75,5832200
4/20/2016,136.6739197,166.9799957,167.4499969,161.9400024,162,4802200
4/21/2016,135.3151855,165.3200073,168.8999939,165.0099945,166.5500031,4165100
4/22/2016,136.4856873,166.75,167.4900055,165.6600037,165.7899933,2680300
4/25/2016,135.1269073,165.0899963,167.3899994,164.0599976,166,2473000
4/26/2016,135.7408142,165.8399963,166,164.2200012,165.3800049,2251600
4/27/2016,136.6248322,166.9199982,168.6600037,164.9299927,165.8300018,3323600
4/28/2016,134.4721222,164.2899933,167.3200073,164.0099945,165.3500061,2528000
4/29/2016,134.3247833,164.1100006,164.6799927,162.5599976,163.8000031,2890800
5/2/2016,136.0190735,166.1799927,167.1900024,163.9900055,165.0800018,1998400
5/3/2016,133.5308228,163.1399994,164.1100006,161.3699951,163.6600037,2777000
5/4/2016,131.0180359,160.0700073,162.6000061,159.0899963,161.1999969,3203900
5/5/2016,130.5760803,159.5299988,160.8200073,158.5,160.7799988,2366200
5/6/2016,130.0194855,158.8500061,160.1699982,157.0099945,158.1900024,2307000
5/9/2016,128.9226837,157.5099945,159.8500061,156.7899933,158.1999969,2097900
5/10/2016,132.1229858,161.4199982,161.5,158.3899994,158.6699982,2379600
5/11/2016,130.4859772,159.4199982,162.5299988,159.2799988,161.3600006,2096900
5/12/2016,129.3809967,158.0700073,161.4700012,157.3099976,160.3200073,2448100
5/13/2016,127.1464691,155.3399963,159.7200012,155.2599945,157.8800049,2550100
5/16/2016,127.1792374,155.3800049,156.8999939,154.6000061,155.3399963,3177700
5/17/2016,126.581749,154.6499939,157.1100006,153.7700043,154.7400055,2701500
5/18/2016,130.9116211,159.9400024,160,154.6499939,154.8099976,3653300
5/19/2016,126.622673,154.6999969,159.9499969,154.5200043,158.6799927,4712000
5/20/2016,126.4671631,154.5099945,156.4100037,153.9199982,155.7599945,3247800
5/23/2016,127.2365417,155.4499969,156.0899963,153.7400055,154.4400024,2767600
5/24/2016,128.9881134,157.5899963,158.5500031,156.4400024,156.6699982,3038800
5/25/2016,131.9838715,161.25,162.2899933,158.0299988,158.0599976,3259900
5/26/2016,130.3223114,159.2200012,161.3300018,159.1699982,161.1600037,2576100
5/27/2016,131.1112671,159.5299988,160.3999939,158.3200073,158.6999969,2157000
5/31/2016,131.0702057,159.4799957,161.6499939,158.5500031,160.3999939,2916100
6/1/2016,131.4729156,159.9700012,160.5500031,156,157.8999939,2581600
6/2/2016,130.905777,159.2799988,160.3300018,158.4600067,160.1399994,2257100
6/3/2016,127.9389267,155.6699982,156.5399933,153.8600006,155.8600006,4329300
6/6/2016,129.0813141,157.0599976,157.9100037,155.7700043,156.25,2540400
6/7/2016,127.5279694,155.1699982,157.4700012,155.1699982,157.1999969,2489700
6/8/2016,127.0923843,154.6399994,156.5800018,153.9100037,155.1999969,2426800
6/9/2016,125.8842392,153.1699982,154.2899933,152.4600067,153.7899933,2711700
6/10/2016,123.1885376,149.8899994,151.6600037,149.5700073,151.3500061,4335700
6/13/2016,122.1530304,148.6300049,151.3200073,148.5899963,149,3385800
6/14/2016,120.1476822,146.1900024,149.0500031,145.4499969,148.2200012,5069600
6/15/2016,120.1229935,146.1600037,148.6999969,145.8999939,147.1600037,2981400
6/16/2016,120.5093384,146.6300049,146.9900055,143.5299988,145,3499200
6/17/2016,119.6956329,145.6399994,148.2299957,145.4600067,146.6300049,4296500
6/20/2016,121.4297638,147.75,150.5,147.5800018,148.5,3338900
6/21/2016,121.9229279,148.3500061,148.8300018,147.1199951,148.5,2424600
6/22/2016,121.7502747,148.1399994,150.1199951,147.9900055,148.0099945,2487600
6/23/2016,125.4651337,152.6600037,152.8000031,150.1399994,150.5599976,2940500
6/24/2016,116.5889893,141.8600006,146.4199982,140.9199982,143.0299988,9442200
6/27/2016,114.6576538,139.5099945,141.2299957,138.1999969,140.0700073,7381000
6/28/2016,117.0410385,142.4100037,142.6199951,139.8200073,142.2100067,5041500
6/29/2016,119.5806274,145.5,145.5500031,142.9299927,143.6000061,3804100
6/30/2016,122.1119156,148.5800018,148.8800049,145.3699951,146.6699982,4528600
7/1/2016,121.840744,148.25,150.6999969,148.0700073,148.4900055,3096800
7/5/2016,118.7176514,144.4499969,146.9400024,143.3300018,146.7200012,3943000
7/6/2016,119.6463242,145.5800018,145.9400024,142.6199951,142.9400024,2941800
7/7/2016,120.8133621,147,148.0899963,145.3600006,146,2578300
7/8/2016,123.5912933,150.3800049,150.9199982,148.3099976,149.3600006,3281400
7/11/2016,125.0788803,152.1900024,152.9799957,151.3800049,151.4900055,3041600
7/12/2016,128.9662323,156.9199982,157.25,153.9199982,154,5110800
7/13/2016,129.7880554,157.9199982,158.2700043,156.1499939,157,4276400
7/14/2016,133.5850525,162.5399933,163.2400055,160.0099945,160.2899933,5087700
7/15/2016,132.845459,161.6399994,163.1399994,160.6999969,162.8600006,3078400
7/18/2016,134.2343597,163.3300018,164.0899963,162.0099945,162.3600006,4734500
7/19/2016,132.6564178,161.4100037,164.0800018,160.7299957,162.0200043,5399700
7/20/2016,132.9522247,161.7700043,162.8899994,159.2200012,162.5500031,3547800
7/21/2016,131.5386505,160.0500031,161.8999939,159.7700043,161.7100067,2855500
7/22/2016,131.8345184,160.4100037,160.7299957,159.8600006,160.2899933,1811700
7/25/2016,131.9167175,160.5099945,161.3300018,159.6100006,159.6399994,1956100
7/26/2016,132.4509277,161.1600037,161.5,159.4199982,160.6799927,2150100
7/27/2016,132.311203,160.9900055,162.1699982,160.4100037,161.1999969,2317200
7/28/2016,131.9331207,160.5299988,160.9600067,158.8399963,160.1799927,2047400
7/29/2016,130.519516,158.8099976,160.1900024,158.6499939,159.5099945,2388200
8/1/2016,130.0018311,158.1799927,159.9199982,157.9299927,158.8099976,2316300
8/2/2016,128.2594452,156.0599976,158.4600067,155.3699951,157.6499939,3182800
8/3/2016,130.1332703,158.3399963,158.9499969,156.1799927,156.4499969,2284700
8/4/2016,129.8949127,158.0500031,158.8999939,157.4100037,158.2200012,2005700
8/5/2016,133.2152863,162.0899963,162.1300049,159.1999969,159.75,2676100
8/8/2016,133.8234253,162.8300018,163.9799957,162.0099945,162.1000061,2266600
8/9/2016,134.3247375,163.4400024,164.5800018,162.5,162.5,1957400
8/10/2016,133.2974548,162.1900024,163.6000061,162.0099945,163.4499969,1656100
8/11/2016,134.6699371,163.8600006,164.25,161.9299927,162.1999969,1827700
8/12/2016,134.1686096,163.25,163.3699951,162.0700073,162.6699982,1440800
8/15/2016,136.0588684,165.5500031,165.8399963,163.8000031,163.8699951,2222200
8/16/2016,136.1410217,165.6499939,166.7599945,164.7200012,164.9900055,2523800
8/17/2016,136.1574707,165.6699982,166.3200073,164.7400055,165.9400024,2061700
